152.676468 0.000215
153.647049 0.000212
154.617645 0.000209
155.588226 0.000207
156.558823 0.000204
157.529404 0.000201
158.500000 0.000199
159.470581 0.000197
160.441177 0.000194
161.411758 0.000192
162.382355 0.000190
163.352936 0.000187
164.323532 0.000185
165.294113 0.000183
166.264694 0.000181
167.235291 0.000179
168.205872 0.000177
169.176468 0.000175
170.147049 0.000173
171.117645 0.000171
172.088226 0.000169
173.058823 0.000167
174.029404 0.000165
175.000000 0.000163
175.970581 0.000161
176.941177 0.000160
177.911758 0.000158
178.882355 0.000156
179.852936 0.000155
180.823517 0.000153
181.794113 0.000151
182.764694 0.000150
183.735291 0.000148
184.705872 0.000147
185.676468 0.000145
186.647049 0.000144
187.617645 0.000142
188.588226 0.000141
189.558823 0.000139
190.529404 0.000138
191.500000 0.000136
192.470581 0.000135
193.441177 0.000134
194.411758 0.000132
195.382355 0.000131
196.352936 0.000130
197.323517 0.000128
198.294113 0.000127
199.264694 0.000126
200.235291 0.000125
201.205872 0.000124
202.176468 0.000122
203.147049 0.000121
204.117645 0.000120
205.088226 0.000119
206.058823 0.000118
207.029404 0.000117
208.000000 0.000116
208.970581 0.000114
209.941177 0.000113
210.911758 0.000112
211.882355 0.000111
212.852936 0.000110
213.823517 0.000109
214.794113 0.000108
215.764694 0.000107
216.735291 0.000106
217.705872 0.000105
218.676468 0.000105
219.647049 0.000104
220.617645 0.000103
221.588226 0.000102
222.558823 0.000101
223.529404 0.000100
224.500000 0.000099
225.470581 0.000098
226.441177 0.000098
227.411758 0.000097
228.382339 0.000096
229.352936 0.000095
230.323517 0.000094
231.294113 0.000093
232.264694 0.000093
233.235291 0.000092
234.205872 0.000091
235.176468 0.000090
236.147049 0.000090
237.117645 0.000089
238.088226 0.000088
239.058823 0.000087
240.029404 0.000087
241.000000 0.000086
241.970581 0.000085
242.941162 0.000085
243.911758 0.000084
244.882339 0.000083
245.852936 0.000083
246.823517 0.000082
247.794113 0.000081
248.764694 0.000081
249.735291 0.000080
250.705872 0.000080
251.676468 0.000079
252.647049 0.000078
253.617645 0.000078
254.588226 0.000077
255.558823 0.000077
256.529419 0.000076
257.500000 0.000075
258.470581 0.000075
259.441162 0.000074
260.411743 0.000074
261.382355 0.000073
262.352936 0.000073
263.323517 0.000072
264.294098 0.000072
265.264709 0.000071
266.235291 0.000071
267.205872 0.000070
268.176453 0.000070
269.147064 0.000069
270.117645 0.000069
271.088226 0.000068
272.058807 0.000068
273.029419 0.000067
274.000000 0.000067
274.970581 0.000066
275.941162 0.000066
276.911743 0.000065
277.882355 0.000065
278.852936 0.000064
279.823517 0.000064
280.794098 0.000063
281.764709 0.000063
282.735291 0.000063
283.705872 0.000062
284.676453 0.000062
285.647064 0.000061
286.617645 0.000061
287.588226 0.000060
288.558807 0.000060
289.529419 0.000060
290.500000 0.000059
291.470581 0.000059
292.441162 0.000058
293.411743 0.000058
294.382355 0.000058
295.352936 0.000057
296.323517 0.000057
297.294098 0.000057
298.264709 0.000056
299.235291 0.000056
300.205872 0.000055
301.176453 0.000055
302.147064 0.000055
303.117645 0.000054
304.088226 0.000054
305.058807 0.000054
306.029388 0.000053
307.000000 0.000053
307.970581 0.000053
308.941162 0.000052
309.911743 0.000052
310.882355 0.000052
311.852936 0.000051
312.823517 0.000051
313.794098 0.000051
314.764709 0.000050
315.735291 0.000050
316.705872 0.000050
317.676453 0.000050
318.647064 0.000049
319.617645 0.000049
320.588226 0.000049
321.558807 0.000048
322.529388 0.000048
323.500000 0.000048
324.470581 0.000047
325.441162 0.000047
326.411743 0.000047
327.382355 0.000047
328.352936 0.000046
329.323517 0.000046
330.294098 0.000046
331.264709 0.000046
332.235291 0.000045
333.205872 0.000045
334.176453 0.000045
335.147064 0.000045
336.117645 0.000044
337.088226 0.000044
338.058807 0.000044
339.029388 0.000044
340.000000 0.000043
340.970581 0.000043
341.941162 0.000043
342.911743 0.000043
343.882355 0.000042
344.852936 0.000042
345.823517 0.000042
346.794098 0.000042
347.764709 0.000041
348.735291 0.000041
349.705872 0.000041
350.676453 0.000041
351.647034 0.000040
352.617645 0.000040
353.588226 0.000040
354.558807 0.000040
355.529388 0.000040
356.500000 0.000039
357.470581 0.000039
358.441162 0.000039
359.411743 0.000039
360.382355 0.000038
361.352936 0.000038
362.323517 0.000038
363.294098 0.000038
364.264709 0.000038
365.235291 0.000037
366.205872 0.000037
367.176453 0.000037
368.147034 0.000037
369.117645 0.000037
370.088226 0.000037
371.058807 0.000036
372.029388 0.000036
373.000000 0.000036
373.970581 0.000036
374.941162 0.000036
375.911743 0.000035
376.882355 0.000035
377.852936 0.000035
378.823517 0.000035
379.794098 0.000035
380.764709 0.000034
381.735291 0.000034
382.705872 0.000034
383.676453 0.000034
384.647034 0.000034
385.617645 0.000034
386.588226 0.000033
387.558807 0.000033
388.529388 0.000033
389.500000 0.000033
390.470581 0.000033
391.441162 0.000033
392.411743 0.000032
393.382355 0.000032
394.352936 0.000032
395.323517 0.000032
396.294098 0.000032
397.264709 0.000032
398.235291 0.000032
399.205872 0.000031
400.176453 0.000031
401.147034 0.000031
402.117645 0.000031
403.088226 0.000031
404.058807 0.000031
405.029388 0.000030
406.000000 0.000030
406.970581 0.000030
407.941162 0.000030
408.911743 0.000030
409.882355 0.000030
410.852936 0.000030
411.823517 0.000029
412.794098 0.000029
413.764709 0.000029
414.735291 0.000029
415.705872 0.000029
416.676453 0.000029
417.647034 0.000029
418.617645 0.000029
419.588226 0.000028
420.558807 0.000028
421.529388 0.000028
422.500000 0.000028
423.470581 0.000028
424.441162 0.000028
425.411743 0.000028
426.382355 0.000028
427.352936 0.000027
428.323517 0.000027
429.294098 0.000027
430.264679 0.000027
431.235291 0.000027
432.205872 0.000027
433.176453 0.000027
434.147034 0.000027
435.117645 0.000026
436.088226 0.000026
437.058807 0.000026
438.029388 0.000026
439.000000 0.000026
439.970581 0.000026
440.941162 0.000026
441.911743 0.000026
442.882355 0.000025
443.852936 0.000025
444.823517 0.000025
445.794098 0.000025
446.764679 0.000025
447.735291 0.000025
448.705872 0.000025
449.676453 0.000025
450.647034 0.000025
451.617645 0.000025
452.588226 0.000024
453.558807 0.000024
454.529388 0.000024
455.500000 0.000024
456.470581 0.000024
457.441162 0.000024
458.411743 0.000024
459.382355 0.000024
460.352936 0.000024
461.323517 0.000023
462.294098 0.000023
463.264679 0.000023
464.235291 0.000023
465.205872 0.000023
466.176453 0.000023
467.147034 0.000023
468.117645 0.000023
469.088226 0.000023
470.058807 0.000023
471.029388 0.000023
472.000000 0.000022
472.970581 0.000022
473.941162 0.000022
474.911743 0.000022
475.882324 0.000022
476.852936 0.000022
477.823517 0.000022
478.794098 0.000022
479.764679 0.000022
480.735291 0.000022
481.705872 0.000022
482.676453 0.000021
483.647034 0.000021
484.617645 0.000021
485.588226 0.000021
486.558807 0.000021
487.529388 0.000021
488.500000 0.000021
489.470581 0.000021
490.441162 0.000021
491.411743 0.000021
492.382324 0.000021
493.352936 0.000021
494.323517 0.000020
495.294098 0.000020
496.264679 0.000020
497.235291 0.000020
498.205872 0.000020
499.176453 0.000020
500.147034 0.000020
501.117645 0.000020
502.088226 0.000020
503.058807 0.000020
504.029388 0.000020
505.000000 0.000020
505.970581 0.000020
506.941162 0.000019
507.911743 0.000019
508.882324 0.000019
509.852936 0.000019
510.823517 0.000019
511.794098 0.000019
512.764709 0.000019
513.735291 0.000019
514.705872 0.000019
515.676453 0.000019
516.647034 0.000019
517.617615 0.000019
518.588196 0.000019
519.558838 0.000019
520.529419 0.000018
521.500000 0.000018
522.470581 0.000018
523.441162 0.000018
524.411743 0.000018
525.382324 0.000018
526.352905 0.000018
527.323486 0.000018
528.294128 0.000018
529.264709 0.000018
530.235291 0.000018
531.205872 0.000018
532.176453 0.000018
533.147034 0.000018
534.117615 0.000018
535.088196 0.000017
536.058838 0.000017
537.029419 0.000017
538.000000 0.000017
538.970581 0.000017
539.941162 0.000017
540.911743 0.000017
541.882324 0.000017
542.852905 0.000017
543.823486 0.000017
544.794128 0.000017
545.764709 0.000017
546.735291 0.000017
547.705872 0.000017
548.676453 0.000017
549.647034 0.000017
550.617615 0.000016
551.588196 0.000016
552.558838 0.000016
553.529419 0.000016
554.500000 0.000016
555.470581 0.000016
556.441162 0.000016
557.411743 0.000016
558.382324 0.000016
559.352905 0.000016
560.323486 0.000016
561.294128 0.000016
562.264709 0.000016
563.235291 0.000016
564.205872 0.000016
565.176453 0.000016
566.147034 0.000016
567.117615 0.000016
568.088196 0.000015
569.058838 0.000015
570.029419 0.000015
571.000000 0.000015
571.970581 0.000015
572.941162 0.000015
573.911743 0.000015
574.882324 0.000015
575.852905 0.000015
576.823486 0.000015
577.794128 0.000015
578.764709 0.000015
579.735291 0.000015
580.705872 0.000015
581.676453 0.000015
582.647034 0.000015
583.617615 0.000015
584.588196 0.000015
585.558777 0.000015
586.529419 0.000015
587.500000 0.000014
588.470581 0.000014
589.441162 0.000014
590.411743 0.000014
591.382324 0.000014
592.352905 0.000014
593.323486 0.000014
594.294128 0.000014
595.264709 0.000014
596.235291 0.000014
597.205872 0.000014
598.176453 0.000014
599.147034 0.000014
600.117615 0.000014
601.088196 0.000014
602.058777 0.000014
603.029419 0.000014
604.000000 0.000014
604.970581 0.000014
605.941162 0.000014
606.911743 0.000014
607.882324 0.000014
608.852905 0.000013
609.823486 0.000013
610.794128 0.000013
611.764709 0.000013
612.735291 0.000013
613.705872 0.000013
614.676453 0.000013
615.647034 0.000013
616.617615 0.000013
617.588196 0.000013
618.558777 0.000013
619.529419 0.000013
620.500000 0.000013
621.470581 0.000013
622.441162 0.000013
623.411743 0.000013
624.382324 0.000013
625.352905 0.000013
626.323486 0.000013
627.294128 0.000013
628.264709 0.000013
629.235291 0.000013
630.205872 0.000013
631.176453 0.000013
632.147034 0.000013
633.117615 0.000012
634.088196 0.000012
635.058777 0.000012
636.029419 0.000012
637.000000 0.000012
637.970581 0.000012
638.941162 0.000012
639.911743 0.000012
640.882324 0.000012
641.852905 0.000012
642.823486 0.000012
643.794128 0.000012
644.764709 0.000012
645.735291 0.000012
646.705872 0.000012
647.676453 0.000012
648.647034 0.000012
649.617615 0.000012
650.588196 0.000012
651.558777 0.000012
652.529419 0.000012
653.500000 0.000012
654.470581 0.000012
655.441162 0.000012
656.411743 0.000012
657.382324 0.000012
658.352905 0.000012
659.323486 0.000012
660.294128 0.000011
661.264709 0.000011
662.235291 0.000011
663.205872 0.000011
664.176453 0.000011
665.147034 0.000011
666.117615 0.000011
667.088196 0.000011
668.058777 0.000011
669.029419 0.000011
670.000000 0.000011
670.970581 0.000011
671.941162 0.000011
672.911743 0.000011
673.882324 0.000011
674.852905 0.000011
675.823486 0.000011
676.794128 0.000011
677.764709 0.000011
678.735291 0.000011
679.705872 0.000011
680.676453 0.000011
681.647034 0.000011
682.617615 0.000011
683.588196 0.000011
684.558777 0.000011
685.529419 0.000011
686.500000 0.000011
687.470581 0.000011
688.441162 0.000011
689.411743 0.000011
690.382324 0.000010
691.352905 0.000010
692.323486 0.000010
693.294067 0.000010
694.264709 0.000010
695.235291 0.000010
696.205872 0.000010
697.176453 0.000010
698.147034 0.000010
699.117615 0.000010
700.088196 0.000010
701.058777 0.000010
702.029419 0.000010
703.000000 0.000010
703.970581 0.000010
704.941162 0.000010
705.911743 0.000010
706.882324 0.000010
707.852905 0.000010
708.823486 0.000010
709.794067 0.000010
710.764709 0.000010
711.735291 0.000010
712.705872 0.000010
713.676453 0.000010
714.647034 0.000010
715.617615 0.000010
716.588196 0.000010
717.558777 0.000010
718.529419 0.000010
719.500000 0.000010
720.470581 0.000010
721.441162 0.000010
722.411743 0.000010
723.382324 0.000010
724.352905 0.000010
725.323486 0.000010
726.294067 0.000009
727.264709 0.000009
728.235291 0.000009
729.205872 0.000009
730.176453 0.000009
731.147034 0.000009
732.117615 0.000009
733.088196 0.000009
734.058777 0.000009
735.029419 0.000009
736.000000 0.000009
736.970581 0.000009
737.941162 0.000009
738.911743 0.000009
739.882324 0.000009
740.852905 0.000009
741.823486 0.000009
742.794067 0.000009
743.764709 0.000009
744.735291 0.000009
745.705872 0.000009
746.676453 0.000009
747.647034 0.000009
748.617615 0.000009
749.588196 0.000009
750.558777 0.000009
751.529419 0.000009
752.500000 0.000009
753.470581 0.000009
754.441162 0.000009
755.411743 0.000009
756.382324 0.000009
757.352905 0.000009
758.323486 0.000009
759.294067 0.000009
760.264709 0.000009
761.235291 0.000009
762.205872 0.000009
763.176453 0.000009
764.147034 0.000009
765.117615 0.000009
766.088196 0.000009
767.058777 0.000008
768.029419 0.000008
769.000000 0.000008
769.970581 0.000008
770.941162 0.000008
771.911743 0.000008
772.882324 0.000008
773.852905 0.000008
774.823486 0.000008
775.794067 0.000008
776.764709 0.000008
777.735291 0.000008
778.705872 0.000008
779.676453 0.000008
780.647034 0.000008
781.617615 0.000008
782.588196 0.000008
783.558777 0.000008
784.529419 0.000008
785.500000 0.000008
786.470581 0.000008
787.441162 0.000008
788.411743 0.000008
789.382324 0.000008
790.352905 0.000008
791.323486 0.000008
792.294067 0.000008
793.264709 0.000008
794.235291 0.000008
795.205872 0.000008
796.176453 0.000008
797.147034 0.000008
798.117615 0.000008
799.088196 0.000008
800.058777 0.000008
801.029419 0.000008
802.000000 0.000008
802.970581 0.000008
803.941162 0.000008
804.911743 0.000008
805.882324 0.000008
806.852905 0.000008
807.823486 0.000008
808.794067 0.000008
809.764709 0.000008
810.735291 0.000008
811.705872 0.000008
812.676453 0.000008
813.647034 0.000008
814.617615 0.000008
815.588196 0.000008
816.558777 0.000007
817.529419 0.000007
818.500000 0.000007
819.470581 0.000007
820.441162 0.000007
821.411743 0.000007
822.382324 0.000007
823.352905 0.000007
824.323486 0.000007
825.294067 0.000007
826.264709 0.000007
827.235291 0.000007
828.205872 0.000007
829.176453 0.000007
830.147034 0.000007
831.117615 0.000007
832.088196 0.000007
833.058777 0.000007
834.029358 0.000007
835.000000 0.000007
835.970581 0.000007
836.941162 0.000007
837.911743 0.000007
838.882324 0.000007
839.852905 0.000007
840.823486 0.000007
841.794067 0.000007
842.764709 0.000007
843.735291 0.000007
844.705872 0.000007
845.676453 0.000007
846.647034 0.000007
847.617615 0.000007
848.588196 0.000007
849.558777 0.000007
850.529358 0.000007
851.500000 0.000007
852.470581 0.000007
853.441162 0.000007
854.411743 0.000007
855.382324 0.000007
856.352905 0.000007
857.323486 0.000007
858.294067 0.000007
859.264709 0.000007
860.235291 0.000007
861.205872 0.000007
862.176453 0.000007
863.147034 0.000007
864.117615 0.000007
865.088196 0.000007
866.058777 0.000007
867.029358 0.000007
868.000000 0.000007
868.970581 0.000007
869.941162 0.000007
870.911743 0.000007
871.882324 0.000007
872.852905 0.000007
873.823486 0.000007
874.794067 0.000007
875.764709 0.000007
876.735291 0.000007
877.705872 0.000006
878.676453 0.000006
879.647034 0.000006
880.617615 0.000006
881.588196 0.000006
882.558777 0.000006
883.529358 0.000006
884.500000 0.000006
885.470581 0.000006
886.441162 0.000006
887.411743 0.000006
888.382324 0.000006
889.352905 0.000006
890.323486 0.000006
891.294067 0.000006
892.264709 0.000006
893.235291 0.000006
894.205872 0.000006
895.176453 0.000006
896.147034 0.000006
897.117615 0.000006
898.088196 0.000006
899.058777 0.000006
900.029358 0.000006
901.000000 0.000006
901.970581 0.000006
902.941162 0.000006
903.911743 0.000006
904.882324 0.000006
905.852905 0.000006
906.823486 0.000006
907.794067 0.000006
908.764709 0.000006
909.735291 0.000006
910.705872 0.000006
911.676453 0.000006
912.647034 0.000006
913.617615 0.000006
914.588196 0.000006
915.558777 0.000006
916.529358 0.000006
917.500000 0.000006
918.470581 0.000006
919.441162 0.000006
920.411743 0.000006
921.382324 0.000006
922.352905 0.000006
923.323486 0.000006
924.294067 0.000006
925.264709 0.000006
926.235291 0.000006
927.205872 0.000006
928.176453 0.000006
929.147034 0.000006
930.117615 0.000006
931.088196 0.000006
932.058777 0.000006
933.029358 0.000006
934.000000 0.000006
934.970581 0.000006
935.941162 0.000006
936.911743 0.000006
937.882324 0.000006
938.852905 0.000006
939.823486 0.000006
940.794067 0.000006
941.764648 0.000006
942.735291 0.000006
943.705872 0.000006
944.676453 0.000006
945.647034 0.000006
946.617615 0.000006
947.588196 0.000006
948.558777 0.000006
949.529358 0.000006
950.500000 0.000006
951.470581 0.000006
952.441162 0.000006
953.411743 0.000006
954.382324 0.000005
955.352905 0.000005
956.323486 0.000005
957.294067 0.000005
958.264648 0.000005
959.235291 0.000005
960.205872 0.000005
961.176453 0.000005
962.147034 0.000005
963.117615 0.000005
964.088196 0.000005
965.058777 0.000005
966.029358 0.000005
967.000000 0.000005
967.970581 0.000005
968.941162 0.000005
969.911743 0.000005
970.882324 0.000005
971.852905 0.000005
972.823486 0.000005
973.794067 0.000005
974.764648 0.000005
975.735291 0.000005
976.705872 0.000005
977.676453 0.000005
978.647034 0.000005
979.617615 0.000005
980.588196 0.000005
981.558777 0.000005
982.529358 0.000005
983.500000 0.000005
984.470581 0.000005
985.441162 0.000005
986.411743 0.000005
987.382324 0.000005
988.352905 0.000005
989.323486 0.000005
990.294067 0.000005
991.264648 0.000005
992.235291 0.000005
993.205872 0.000005
994.176453 0.000005
995.147034 0.000005
996.117615 0.000005
997.088196 0.000005
998.058777 0.000005
999.029358 0.000005
